Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,line,name,mold_name,time,date,count,working,emergency_stop,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,molten_volume,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,upper_mold_temp3,lower_mold_temp1,lower_mold_temp2,lower_mold_temp3,sleeve_temperature,physical_strength,Coolant_temperature,EMS_operation_time,tryshot_signal,mold_code,heating_furnace,anomalyornot,anomaly_detail,probability,passorfail,registration_time,shap1,shap2,shap3
2550,2550,2550,2550,76162,0,0,0,2,470,134,0,0,731.0,123,124,110.0,112.0,57.0,330.0,45.0,219.0,211.0,1449.0,281.0,263.0,1449.0,388.0,700.0,31.0,23,1,8917,2,,,0.0053188442641006,,2019-03-14 00:53:08,upper_mold_temp2,lower_mold_temp1,cast_pressure
2551,2551,2551,2551,76163,0,0,0,2,481,144,0,0,730.0,119,119,110.0,112.0,,332.0,54.0,217.0,109.0,1449.0,209.0,173.0,1449.0,444.0,709.0,33.0,6,1,8412,1,,,0.0002495347289368,,2019-03-14 00:54:20,cast_pressure,upper_mold_temp1,biscuit_thickness
2552,2552,2552,2552,76164,0,0,0,2,490,135,0,0,731.0,123,123,110.0,112.0,56.0,330.0,44.0,227.0,211.0,1449.0,281.0,264.0,1449.0,389.0,698.0,30.0,23,1,8917,2,,,0.006328555524915,,2019-03-14 00:55:18,upper_mold_temp2,lower_mold_temp1,cast_pressure
2553,2553,2553,2553,76165,0,0,0,2,499,145,0,0,732.0,118,118,110.0,112.0,,332.0,52.0,216.0,110.0,1449.0,209.0,173.0,1449.0,455.0,707.0,33.0,6,1,8412,1,,,0.0002495347289368,,2019-03-14 00:56:18,cast_pressure,upper_mold_temp1,biscuit_thickness
2554,2554,2554,2554,76166,0,0,0,2,510,136,0,0,731.0,123,123,110.0,112.0,56.0,330.0,42.0,224.0,211.0,1449.0,280.0,264.0,1449.0,389.0,692.0,31.0,23,1,8917,2,,,0.0047487489607568,,2019-03-14 00:57:20,upper_mold_temp2,lower_mold_temp1,sleeve_temperature
2555,2555,2555,2555,76167,0,0,0,2,519,146,0,0,733.0,119,120,110.0,112.0,,332.0,51.0,215.0,110.0,1449.0,207.0,172.0,1449.0,450.0,714.0,33.0,6,1,8412,1,,,0.0002495347289368,,2019-03-14 00:58:20,cast_pressure,upper_mold_temp1,biscuit_thickness
2556,2556,2556,2556,76168,0,0,0,2,529,137,0,0,731.0,122,123,110.0,112.0,55.0,330.0,42.0,219.0,211.0,1449.0,281.0,264.0,1449.0,392.0,698.0,31.0,23,1,8917,2,,,0.0047487489607568,,2019-03-14 00:59:24,upper_mold_temp2,lower_mold_temp1,sleeve_temperature
2557,2557,2557,2557,76169,0,0,0,2,536,147,0,0,733.0,119,119,110.0,112.0,,332.0,51.0,216.0,110.0,1449.0,206.0,172.0,1449.0,452.0,721.0,33.0,6,1,8412,1,,,0.0002495347289368,,2019-03-14 01:00:16,cast_pressure,upper_mold_temp1,biscuit_thickness
2558,2558,2558,2558,76170,0,0,0,2,544,138,0,0,730.0,123,123,110.0,112.0,54.0,330.0,42.0,221.0,212.0,1449.0,280.0,264.0,1449.0,392.0,700.0,31.0,23,1,8917,2,,,0.0032754617744542,,2019-03-14 01:01:27,upper_mold_temp2,lower_mold_temp1,cast_pressure
2559,2559,2559,2559,76171,0,0,0,2,549,148,0,0,733.0,119,119,110.0,112.0,,332.0,50.0,215.0,110.0,1449.0,207.0,172.0,1449.0,450.0,722.0,33.0,6,1,8412,1,,,0.0003122110501863,,2019-03-14 01:02:19,cast_pressure,upper_mold_temp1,high_section_speed
2560,2560,2560,2560,76172,0,0,0,2,560,139,0,0,729.0,123,123,110.0,112.0,53.0,330.0,45.0,228.0,212.0,1449.0,280.0,264.0,1449.0,391.0,699.0,31.0,23,1,8917,2,,,0.0036526952282142,,2019-03-14 01:03:29,upper_mold_temp2,lower_mold_temp1,cast_pressure
2561,2561,2561,2561,76173,0,0,0,2,566,149,0,0,733.0,118,120,110.0,112.0,,332.0,56.0,215.0,110.0,1449.0,206.0,172.0,1449.0,457.0,726.0,33.0,6,1,8412,1,,,0.0002495347289368,,2019-03-14 01:04:19,cast_pressure,upper_mold_temp1,biscuit_thickness
2562,2562,2562,2562,76174,0,0,0,2,577,140,0,0,728.0,123,123,110.0,112.0,52.0,330.0,47.0,232.0,211.0,1449.0,281.0,264.0,1449.0,391.0,702.0,31.0,23,1,8917,2,,,0.003040897475298,,2019-03-14 01:05:31,upper_mold_temp2,lower_mold_temp1,cast_pressure
2563,2563,2563,2563,76175,0,0,0,2,584,150,0,0,731.0,121,120,110.0,112.0,,332.0,51.0,218.0,110.0,1449.0,210.0,172.0,1449.0,453.0,729.0,33.0,6,1,8412,1,,,0.0002495347289368,,2019-03-14 01:06:22,cast_pressure,upper_mold_temp1,biscuit_thickness
2564,2564,2564,2564,76176,0,0,0,2,595,141,0,0,728.0,123,124,110.0,111.0,51.0,330.0,43.0,229.0,212.0,1449.0,280.0,264.0,1449.0,389.0,701.0,30.0,23,1,8917,2,,,0.0028317860261488,,2019-03-14 01:07:36,upper_mold_temp2,lower_mold_temp1,cast_pressure
2565,2565,2565,2565,76177,0,0,0,2,602,151,0,0,731.0,119,120,110.0,111.0,,332.0,53.0,217.0,111.0,1449.0,208.0,172.0,1449.0,448.0,729.0,33.0,6,1,8412,1,,,0.0002495347289368,,2019-03-14 01:08:23,cast_pressure,upper_mold_temp1,biscuit_thickness
2566,2566,2566,2566,76178,0,0,0,2,614,142,0,0,729.0,123,124,110.0,111.0,50.0,330.0,44.0,226.0,212.0,1449.0,280.0,264.0,1449.0,391.0,702.0,31.0,23,1,8917,2,,,0.0029508106798564,,2019-03-14 01:09:39,upper_mold_temp2,lower_mold_temp1,cast_pressure
2567,2567,2567,2567,76179,0,0,0,2,630,143,0,0,728.0,123,123,110.0,112.0,50.0,330.0,45.0,229.0,212.0,1449.0,281.0,264.0,1449.0,392.0,702.0,31.0,23,1,8917,2,,,0.003040897475298,,2019-03-14 01:11:34,upper_mold_temp2,lower_mold_temp1,cast_pressure
2568,2568,2568,2568,76180,0,0,0,2,633,152,0,0,731.0,120,202,110.0,112.0,,332.0,47.0,149.0,111.0,1449.0,173.0,166.0,1449.0,412.0,732.0,33.0,6,1,8412,0,,,0.0007038681069388,,2019-03-14 01:11:38,cast_pressure,lower_mold_temp2,biscuit_thickness
2569,2569,2569,2569,76181,0,0,0,2,647,153,0,0,731.0,201,118,110.0,112.0,,332.0,50.0,197.0,110.0,1449.0,193.0,167.0,1449.0,437.0,720.0,33.0,6,1,8412,0,,,0.0003264588012825,,2019-03-14 01:13:38,cast_pressure,upper_mold_temp1,high_section_speed
2570,2570,2570,2570,76182,0,0,0,2,648,144,0,0,729.0,123,123,110.0,112.0,48.0,330.0,44.0,211.0,212.0,1449.0,281.0,265.0,1449.0,387.0,702.0,30.0,23,1,8917,2,,,0.0037224747303006,,2019-03-14 01:13:40,upper_mold_temp2,lower_mold_temp1,cast_pressure
2571,2571,2571,2571,76183,0,0,0,2,665,154,0,0,730.0,118,118,110.0,112.0,,332.0,53.0,209.0,111.0,1449.0,200.0,168.0,1449.0,435.0,702.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:15:44,cast_pressure,upper_mold_temp1,biscuit_thickness
2572,2572,2572,2572,76184,0,0,0,2,667,145,0,0,729.0,123,125,110.0,111.0,48.0,330.0,37.0,229.0,212.0,1449.0,281.0,265.0,1449.0,389.0,702.0,30.0,23,1,8917,2,,,0.024136230498255,,2019-03-14 01:15:48,biscuit_thickness,upper_mold_temp2,lower_mold_temp1
2573,2573,2573,2573,76185,0,0,0,2,683,155,0,0,731.0,117,118,110.0,112.0,,332.0,53.0,214.0,111.0,1449.0,203.0,169.0,1449.0,442.0,718.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:17:33,cast_pressure,upper_mold_temp1,biscuit_thickness
2574,2574,2574,2574,76186,0,0,0,2,686,146,0,0,729.0,124,124,110.0,111.0,48.0,330.0,44.0,221.0,212.0,1449.0,280.0,265.0,1449.0,392.0,703.0,31.0,23,1,8917,2,,,0.0029508106798564,,2019-03-14 01:17:51,upper_mold_temp2,lower_mold_temp1,cast_pressure
2575,2575,2575,2575,76187,0,0,0,2,704,156,0,0,731.0,118,119,110.0,112.0,,332.0,51.0,214.0,111.0,1449.0,205.0,170.0,1449.0,446.0,724.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:19:38,cast_pressure,upper_mold_temp1,biscuit_thickness
2576,2576,2576,2576,76188,0,0,0,2,709,147,0,0,729.0,124,124,110.0,112.0,48.0,330.0,41.0,230.0,212.0,1449.0,280.0,265.0,1449.0,395.0,702.0,30.0,23,1,8917,2,,,0.0037224747303006,,2019-03-14 01:20:03,upper_mold_temp2,lower_mold_temp1,cast_pressure
2577,2577,2577,2577,76189,0,0,0,2,722,157,0,0,731.0,118,119,110.0,112.0,,332.0,51.0,214.0,111.0,1449.0,204.0,170.0,1449.0,440.0,711.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:21:30,cast_pressure,upper_mold_temp1,biscuit_thickness
2578,2578,2578,2578,76190,0,0,0,2,726,148,0,0,730.0,124,123,110.0,111.0,46.0,330.0,39.0,224.0,212.0,1449.0,280.0,265.0,1449.0,392.0,702.0,31.0,23,1,8917,2,,,0.0029508106798564,,2019-03-14 01:21:56,upper_mold_temp2,cast_pressure,facility_operation_cycleTime
2579,2579,2579,2579,76191,0,0,0,2,740,158,0,0,731.0,118,119,110.0,112.0,,332.0,51.0,214.0,112.0,1449.0,205.0,171.0,1449.0,442.0,708.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:23:31,cast_pressure,upper_mold_temp1,biscuit_thickness
2580,2580,2580,2580,76192,0,0,0,2,759,159,0,0,730.0,118,118,110.0,111.0,,338.0,51.0,215.0,112.0,1449.0,205.0,171.0,1449.0,445.0,690.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:25:33,cast_pressure,upper_mold_temp1,biscuit_thickness
2581,2581,2581,2581,76193,0,0,0,2,760,149,0,0,728.0,124,123,110.0,117.0,85.0,332.0,1.0,143.0,212.0,1449.0,259.0,226.0,1449.0,328.0,703.0,31.0,23,1,8917,2,,,0.9805630086861574,,2019-03-14 01:25:44,biscuit_thickness,high_section_speed,upper_mold_temp2
2582,2582,2582,2582,76194,0,0,0,2,776,160,0,0,729.0,118,118,110.0,112.0,,332.0,55.0,215.0,111.0,1449.0,205.0,171.0,1449.0,450.0,727.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:27:33,cast_pressure,upper_mold_temp1,biscuit_thickness
2583,2583,2583,2583,76195,0,0,0,2,792,161,0,0,729.0,118,119,110.0,111.0,,332.0,56.0,214.0,111.0,1449.0,207.0,172.0,1449.0,435.0,734.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:29:33,cast_pressure,upper_mold_temp1,biscuit_thickness
2584,2584,2584,2584,76196,0,0,0,2,794,150,0,0,714.0,124,123,110.0,112.0,85.0,330.0,38.0,109.0,208.0,1449.0,236.0,186.0,1449.0,291.0,703.0,31.0,23,1,8917,2,,,0.0006505681936054,,2019-03-14 01:29:45,biscuit_thickness,cast_pressure,facility_operation_cycleTime
2585,2585,2585,2585,76197,0,0,0,2,811,162,0,0,728.0,119,119,110.0,112.0,,332.0,51.0,216.0,111.0,1449.0,207.0,172.0,1449.0,446.0,717.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:31:28,cast_pressure,upper_mold_temp1,biscuit_thickness
2586,2586,2586,2586,76198,0,0,0,2,813,151,0,0,711.0,167,123,110.0,112.0,85.0,330.0,39.0,202.0,206.0,1449.0,252.0,220.0,1449.0,331.0,702.0,30.0,23,1,8917,2,,,0.0007995661971737,,2019-03-14 01:31:46,cast_pressure,lower_mold_temp1,biscuit_thickness
2587,2587,2587,2587,76199,0,0,0,2,830,163,0,0,728.0,117,118,110.0,112.0,,332.0,51.0,216.0,112.0,1449.0,207.0,172.0,1449.0,448.0,695.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:33:22,cast_pressure,upper_mold_temp1,biscuit_thickness
2588,2588,2588,2588,76200,0,0,0,2,832,152,0,0,709.0,123,123,110.0,112.0,85.0,330.0,41.0,221.0,206.0,1449.0,261.0,236.0,1449.0,354.0,704.0,30.0,23,1,8917,2,,,0.0007995661971737,,2019-03-14 01:33:37,lower_mold_temp1,cast_pressure,biscuit_thickness
2589,2589,2589,2589,76201,0,0,0,2,847,164,0,0,729.0,118,119,110.0,112.0,,332.0,51.0,216.0,111.0,1449.0,208.0,172.0,1449.0,436.0,720.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:35:21,cast_pressure,upper_mold_temp1,biscuit_thickness
2590,2590,2590,2590,76202,0,0,0,2,851,153,0,0,709.0,122,123,110.0,112.0,83.0,330.0,39.0,224.0,206.0,1449.0,266.0,244.0,1449.0,368.0,698.0,30.0,23,1,8917,2,,,0.0010217241408731,,2019-03-14 01:35:48,lower_mold_temp1,cast_pressure,biscuit_thickness
2591,2591,2591,2591,76203,0,0,0,2,865,165,0,0,729.0,118,118,110.0,111.0,,332.0,51.0,216.0,111.0,1449.0,207.0,172.0,1449.0,445.0,725.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:37:21,cast_pressure,upper_mold_temp1,biscuit_thickness
2592,2592,2592,2592,76204,0,0,0,2,870,154,0,0,709.0,122,122,110.0,112.0,83.0,330.0,41.0,232.0,207.0,1449.0,268.0,249.0,1449.0,375.0,700.0,31.0,23,1,8917,2,,,0.0007700189311536,,2019-03-14 01:37:52,lower_mold_temp1,cast_pressure,biscuit_thickness
2593,2593,2593,2593,76205,0,0,0,2,880,166,0,0,730.0,119,119,110.0,112.0,,332.0,54.0,216.0,111.0,1449.0,206.0,172.0,1449.0,446.0,707.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:39:19,cast_pressure,upper_mold_temp1,biscuit_thickness
2594,2594,2594,2594,76206,0,0,0,2,887,155,0,0,710.0,122,123,110.0,112.0,82.0,330.0,37.0,231.0,207.0,1449.0,270.0,251.0,1449.0,379.0,701.0,30.0,23,1,8917,2,,,0.0222068948172771,,2019-03-14 01:39:53,biscuit_thickness,lower_mold_temp1,cast_pressure
2595,2595,2595,2595,76207,0,0,0,2,897,167,0,0,731.0,118,119,110.0,112.0,,332.0,52.0,216.0,111.0,1449.0,204.0,172.0,1449.0,451.0,715.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:41:19,cast_pressure,upper_mold_temp1,biscuit_thickness
2596,2596,2596,2596,76208,0,0,0,2,905,156,0,0,710.0,122,123,110.0,112.0,82.0,331.0,37.0,232.0,208.0,1449.0,272.0,253.0,1449.0,379.0,700.0,30.0,23,1,8917,2,,,0.0729564857778602,,2019-03-14 01:41:56,biscuit_thickness,sleeve_temperature,lower_mold_temp1
2597,2597,2597,2597,76209,0,0,0,2,915,168,0,0,731.0,119,120,110.0,112.0,,332.0,50.0,215.0,111.0,1449.0,202.0,172.0,1449.0,432.0,705.0,33.0,6,1,8412,0,,,0.0003122110501863,,2019-03-14 01:43:20,cast_pressure,upper_mold_temp1,high_section_speed
2598,2598,2598,2598,76210,0,0,0,2,923,157,0,0,711.0,122,123,110.0,112.0,81.0,330.0,40.0,231.0,208.0,1449.0,272.0,255.0,1449.0,378.0,702.0,31.0,23,1,8917,2,,,0.0007636887380849,,2019-03-14 01:43:58,lower_mold_temp1,cast_pressure,facility_operation_cycleTime
2599,2599,2599,2599,76211,0,0,0,2,931,169,0,0,731.0,117,118,110.0,112.0,,332.0,52.0,216.0,111.0,1449.0,205.0,173.0,1449.0,447.0,727.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:45:20,cast_pressure,upper_mold_temp1,biscuit_thickness
2600,2600,2600,2600,76212,0,0,0,2,939,158,0,0,712.0,122,123,110.0,112.0,80.0,330.0,39.0,227.0,208.0,1449.0,273.0,256.0,1449.0,382.0,702.0,30.0,23,1,8917,2,,,0.0008744158625936,,2019-03-14 01:46:00,cast_pressure,lower_mold_temp1,biscuit_thickness
2601,2601,2601,2601,76213,0,0,0,2,949,170,0,0,731.0,119,119,110.0,112.0,,332.0,54.0,216.0,111.0,1449.0,205.0,173.0,1449.0,440.0,719.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:47:19,cast_pressure,upper_mold_temp1,biscuit_thickness
2602,2602,2602,2602,76214,0,0,0,2,956,159,0,0,713.0,122,123,110.0,112.0,80.0,330.0,36.0,230.0,209.0,1449.0,274.0,256.0,1449.0,385.0,697.0,31.0,23,1,8917,2,,,0.0196126676963433,,2019-03-14 01:48:00,biscuit_thickness,upper_mold_temp2,lower_mold_temp1
2603,2603,2603,2603,76215,0,0,0,2,965,171,0,0,731.0,118,119,110.0,112.0,,332.0,52.0,216.0,111.0,1449.0,208.0,173.0,1449.0,436.0,714.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:49:22,cast_pressure,upper_mold_temp1,biscuit_thickness
2604,2604,2604,2604,76216,0,0,0,2,976,160,0,0,714.0,122,123,110.0,112.0,80.0,330.0,37.0,227.0,209.0,1449.0,275.0,257.0,1449.0,383.0,702.0,30.0,23,1,8917,2,,,0.0223389589937643,,2019-03-14 01:50:08,biscuit_thickness,upper_mold_temp2,lower_mold_temp1
2605,2605,2605,2605,76217,0,0,0,2,985,172,0,0,731.0,120,120,110.0,112.0,,332.0,53.0,215.0,112.0,1449.0,207.0,173.0,1449.0,439.0,721.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:51:16,cast_pressure,upper_mold_temp1,biscuit_thickness
2606,2606,2606,2606,76218,0,0,0,2,993,161,0,0,714.0,123,123,110.0,111.0,78.0,330.0,35.0,226.0,209.0,1449.0,275.0,258.0,1449.0,381.0,702.0,30.0,23,1,8917,2,,,0.0203043415782803,,2019-03-14 01:52:07,biscuit_thickness,upper_mold_temp2,lower_mold_temp1
2607,2607,2607,2607,76219,0,0,0,2,1002,173,0,0,731.0,118,119,110.0,112.0,,332.0,53.0,216.0,110.0,1449.0,205.0,173.0,1449.0,444.0,721.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:53:16,cast_pressure,upper_mold_temp1,biscuit_thickness
2608,2608,2608,2608,76220,0,0,0,2,1011,162,0,0,714.0,122,123,110.0,111.0,78.0,330.0,38.0,228.0,209.0,1449.0,275.0,258.0,1449.0,383.0,701.0,31.0,23,1,8917,2,,,0.0024738111664294,,2019-03-14 01:54:10,upper_mold_temp2,cast_pressure,lower_mold_temp1
2609,2609,2609,2609,76221,0,0,0,2,1018,174,0,0,729.0,119,120,110.0,112.0,,332.0,51.0,214.0,112.0,1449.0,210.0,173.0,1449.0,435.0,720.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:55:20,cast_pressure,upper_mold_temp1,biscuit_thickness
2610,2610,2610,2610,76222,0,0,0,2,1027,163,0,0,716.0,122,123,110.0,111.0,77.0,330.0,40.0,230.0,210.0,1449.0,276.0,259.0,1449.0,383.0,703.0,30.0,23,1,8917,2,,,0.0028317860261488,,2019-03-14 01:56:16,upper_mold_temp2,lower_mold_temp1,cast_pressure
2611,2611,2611,2611,76223,0,0,0,2,1034,175,0,0,729.0,118,119,110.0,112.0,,331.0,53.0,216.0,112.0,1449.0,208.0,173.0,1449.0,443.0,725.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:57:11,cast_pressure,upper_mold_temp1,biscuit_thickness
2612,2612,2612,2612,76224,0,0,0,2,1045,164,0,0,717.0,122,123,110.0,112.0,75.0,330.0,41.0,226.0,210.0,1449.0,276.0,259.0,1449.0,383.0,702.0,30.0,23,1,8917,2,,,0.0031211259509275,,2019-03-14 01:58:13,upper_mold_temp2,lower_mold_temp1,cast_pressure
2613,2613,2613,2613,76225,0,0,0,2,1052,176,0,0,729.0,119,119,110.0,112.0,,332.0,51.0,215.0,111.0,1449.0,206.0,173.0,1449.0,433.0,720.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 01:59:08,cast_pressure,upper_mold_temp1,biscuit_thickness
2614,2614,2614,2614,76226,0,0,0,2,1062,165,0,0,718.0,122,123,110.0,111.0,74.0,330.0,39.0,225.0,210.0,1449.0,277.0,259.0,1449.0,383.0,702.0,31.0,23,1,8917,2,,,0.0024738111664294,,2019-03-14 02:00:17,upper_mold_temp2,cast_pressure,lower_mold_temp1
2615,2615,2615,2615,76227,0,0,0,2,1071,177,0,0,729.0,118,119,110.0,111.0,,332.0,51.0,214.0,112.0,1449.0,206.0,173.0,1449.0,435.0,711.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 02:01:18,cast_pressure,upper_mold_temp1,biscuit_thickness
2616,2616,2616,2616,76228,0,0,0,2,1080,166,0,0,719.0,123,123,110.0,111.0,74.0,330.0,40.0,224.0,210.0,1449.0,277.0,260.0,1449.0,383.0,697.0,31.0,23,1,8917,2,,,0.0024801497952254,,2019-03-14 02:02:25,upper_mold_temp2,lower_mold_temp1,cast_pressure
2617,2617,2617,2617,76229,0,0,0,2,1089,178,0,0,729.0,119,120,110.0,112.0,,332.0,50.0,214.0,111.0,1449.0,207.0,173.0,1449.0,448.0,722.0,33.0,6,1,8412,0,,,0.0003122110501863,,2019-03-14 02:03:12,cast_pressure,upper_mold_temp1,high_section_speed
2618,2618,2618,2618,76230,0,0,0,2,1097,167,0,0,719.0,122,123,110.0,111.0,73.0,330.0,42.0,229.0,211.0,1449.0,277.0,261.0,1449.0,386.0,702.0,30.0,23,1,8917,2,,,0.0028317860261488,,2019-03-14 02:04:23,upper_mold_temp2,lower_mold_temp1,cast_pressure
2619,2619,2619,2619,76231,0,0,0,2,1107,179,0,0,730.0,119,120,110.0,112.0,,332.0,52.0,214.0,112.0,1449.0,207.0,173.0,1449.0,441.0,719.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 02:05:25,cast_pressure,upper_mold_temp1,biscuit_thickness
2620,2620,2620,2620,76232,0,0,0,2,1115,168,0,0,721.0,123,123,110.0,112.0,72.0,330.0,41.0,227.0,211.0,1449.0,278.0,262.0,1449.0,388.0,703.0,30.0,23,1,8917,2,,,0.0031211259509275,,2019-03-14 02:06:32,upper_mold_temp2,lower_mold_temp1,cast_pressure
2621,2621,2621,2621,76233,0,0,0,2,1122,180,0,0,731.0,119,120,110.0,112.0,,332.0,50.0,213.0,112.0,1449.0,207.0,173.0,1449.0,443.0,713.0,33.0,6,1,8412,0,,,0.0003122110501863,,2019-03-14 02:07:08,cast_pressure,upper_mold_temp1,high_section_speed
2622,2622,2622,2622,76234,0,0,0,2,1134,169,0,0,723.0,122,127,110.0,112.0,71.0,330.0,36.0,228.0,210.0,1449.0,277.0,260.0,1449.0,396.0,698.0,30.0,23,1,8917,2,,,0.026008158548134,,2019-03-14 02:08:39,biscuit_thickness,upper_mold_temp2,lower_mold_temp1
2623,2623,2623,2623,76235,0,0,0,2,1138,181,0,0,731.0,120,119,110.0,112.0,,332.0,53.0,214.0,112.0,1449.0,207.0,173.0,1449.0,448.0,712.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 02:09:11,cast_pressure,upper_mold_temp1,biscuit_thickness
2624,2624,2624,2624,76236,0,0,0,2,1150,170,0,0,724.0,127,125,110.0,112.0,71.0,330.0,39.0,210.0,210.0,1449.0,276.0,259.0,1449.0,391.0,700.0,30.0,23,1,8917,2,,,0.0036621556181046,,2019-03-14 02:10:45,upper_mold_temp2,lower_mold_temp1,cast_pressure
2625,2625,2625,2625,76237,0,0,0,2,1154,182,0,0,732.0,119,120,110.0,111.0,,332.0,50.0,213.0,112.0,1449.0,208.0,173.0,1449.0,446.0,685.0,33.0,6,1,8412,0,,,0.0003122110501863,,2019-03-14 02:11:12,cast_pressure,upper_mold_temp1,high_section_speed
2626,2626,2626,2626,76238,0,0,0,2,1169,171,0,0,724.0,124,123,110.0,111.0,70.0,330.0,41.0,219.0,210.0,1449.0,277.0,260.0,1449.0,392.0,698.0,31.0,23,1,8917,2,,,0.0024801497952254,,2019-03-14 02:12:57,upper_mold_temp2,lower_mold_temp1,cast_pressure
2627,2627,2627,2627,76239,0,0,0,2,1171,183,0,0,732.0,118,120,110.0,112.0,,332.0,56.0,214.0,112.0,1449.0,206.0,173.0,1449.0,444.0,711.0,33.0,6,1,8412,0,,,0.0002495347289368,,2019-03-14 02:13:14,cast_pressure,upper_mold_temp1,biscuit_thickness
2628,2628,2628,2628,76240,0,0,0,2,1189,172,0,0,726.0,123,123,110.0,111.0,69.0,331.0,39.0,223.0,210.0,1449.0,278.0,261.0,1449.0,389.0,700.0,30.0,23,1,8917,2,,,0.0096862126287326,,2019-03-14 02:15:04,upper_mold_temp2,sleeve_temperature,lower_mold_temp1
2629,2629,2629,2629,76241,0,0,0,2,1190,184,0,0,732.0,121,120,110.0,112.0,,332.0,50.0,213.0,111.0,1449.0,206.0,173.0,1449.0,447.0,736.0,33.0,6,1,8412,0,,,0.0003122110501863,,2019-03-14 02:15:21,cast_pressure,upper_mold_temp1,high_section_speed
2630,2630,2630,2630,76242,0,0,0,2,1206,173,0,0,727.0,123,123,110.0,112.0,69.0,330.0,41.0,212.0,210.0,1449.0,278.0,261.0,1449.0,389.0,701.0,30.0,23,1,8917,2,,,0.0031211259509275,,2019-03-14 02:16:56,upper_mold_temp2,lower_mold_temp1,cast_pressure
2631,2631,2631,2631,76243,0,0,0,2,1207,185,0,0,731.0,118,120,110.0,112.0,,332.0,50.0,211.0,111.0,1449.0,205.0,173.0,1449.0,433.0,722.0,33.0,6,1,8412,0,,,0.0003122110501863,,2019-03-14 02:17:13,cast_pressure,upper_mold_temp1,high_section_speed
2632,2632,2632,2632,76244,0,0,0,2,1223,174,0,0,728.0,123,123,110.0,111.0,67.0,330.0,44.0,231.0,210.0,1449.0,278.0,261.0,1449.0,389.0,700.0,30.0,23,1,8917,2,,,0.0033228274209026,,2019-03-14 02:18:55,upper_mold_temp2,lower_mold_temp1,cast_pressure
2633,2633,2633,2633,76245,0,0,0,2,1232,186,0,0,730.0,120,202,110.0,112.0,,332.0,49.0,147.0,112.0,1449.0,170.0,166.0,1449.0,390.0,722.0,33.0,6,1,8412,1,,,0.0007038681069388,,2019-03-14 02:20:34,cast_pressure,biscuit_thickness,lower_mold_temp2
2634,2634,2634,2634,76246,0,0,0,2,1236,175,0,0,728.0,123,123,110.0,112.0,66.0,330.0,41.0,229.0,210.0,1449.0,279.0,261.0,1449.0,388.0,700.0,30.0,23,1,8917,2,,,0.0036621556181046,,2019-03-14 02:20:52,upper_mold_temp2,lower_mold_temp1,cast_pressure
2635,2635,2635,2635,76247,0,0,0,2,1248,187,0,0,730.0,201,118,110.0,112.0,,332.0,51.0,194.0,112.0,1449.0,186.0,167.0,1449.0,410.0,709.0,33.0,6,1,8412,1,,,0.0002609229995869,,2019-03-14 02:22:28,cast_pressure,upper_mold_temp1,biscuit_thickness
2636,2636,2636,2636,76248,0,0,0,2,1256,176,0,0,728.0,123,123,110.0,112.0,65.0,330.0,40.0,232.0,210.0,1449.0,279.0,263.0,1449.0,385.0,700.0,30.0,23,1,8917,2,,,0.0036621556181046,,2019-03-14 02:23:00,upper_mold_temp2,lower_mold_temp1,cast_pressure
